ID Parola,POS,Gramm,Parola,No punct,Standard,Lemma,Inglese,NR06,NR94,R20,Temp
1011501100,N-,----NSM-,Ματθὰν,Ματθὰν,Ματθάν,Ματθάν,Matthan,Mattan,Mattan,Mattan,
1011501200,C-,--------,δὲ,δὲ,δέ,δέ,and,-,-,-,
1011501300,V-,3AAI-S--,ἐγέννησεν,ἐγέννησεν,ἐγέννησε(ν),γεννάω,to be the father of,generò,generò,generò,
1011501400,RA,----ASM-,τὸν,τὸν,τόν,ὁ,-,>,>,>,
1011501500,N-,----ASM-,"Ἰακώβ,",Ἰακώβ,Ἰακώβ,Ἰακώβ,Jacob,Giacobbe,Giacobbe,Giacobbe,
1011600100,N-,----NSM-,Ἰακὼβ,Ἰακὼβ,Ἰακώβ,Ἰακώβ,Jacob,Giacobbe,Giacobbe,Giacobbe,
1011600200,C-,--------,δὲ,δὲ,δέ,δέ,and,-,-,-,
1011600300,V-,3AAI-S--,ἐγέννησεν,ἐγέννησεν,ἐγέννησε(ν),γεννάω,to be the father of,generò,generò,generò,
1011600400,RA,----ASM-,τὸν,τὸν,τόν,ὁ,-,>,>,>,
1011600500,N-,----ASM-,Ἰωσὴφ,Ἰωσὴφ,Ἰωσήφ,Ἰωσήφ,Joseph,Giuseppe,Giuseppe,Giuseppe,
1011600600,RA,----ASM-,τὸν,τὸν,τόν,ὁ,-,il,il,il,
1011600700,N-,----ASM-,ἄνδρα,ἄνδρα,ἄνδρα,ἀνήρ,man,marito,marito,marito,
1011600800,N-,----GSF-,"Μαρίας,",Μαρίας,Μαρίας,Μαρία,-,di Maria,di Maria,di Maria,
1011600900,P-,--------,ἐξ,ἐξ,ἐκ,ἐκ,-,dalla,dalla,dalla,
1011601000,RR,----GSF-,ἧς,ἧς,ἧς,ὅς,-,quale,quale,quale,
1011601100,V-,3API-S--,ἐγεννήθη,ἐγεννήθη,ἐγεννήθη,γεννάω,to be the father of,nacque,nacque,nacque,
1011601200,N-,----NSM-,Ἰησοῦς,Ἰησοῦς,Ἰησοῦς,Ἰησοῦς,Jesus,Gesù,Gesù,Gesù,
1011601300,RA,----NSM-,ὁ,ὁ,ὁ,ὁ,-,che,che,che,
1011601400,V-,-PPPNSM-,λεγόμενος,λεγόμενος,λεγόμενος,λέγω,to say,è chiamato,è chiamato,è chiamato,
1011601500,N-,----NSM-,χριστός.,χριστός,Χριστός,Χριστός,Christ,Cristo,Cristo,Cristo,
1011700100,A-,----NPF-,Πᾶσαι,Πᾶσαι,πᾶσαι,πᾶς,all,{sono7} in8 tutto9,{sono7} in8 tutto9,{sono7} in8 tutto9,
1011700200,C-,--------,οὖν,οὖν,οὖν,οὖν,so,Così1,Così1,Così1,
1011700300,RA,----NPF-,αἱ,αἱ,αἱ,ὁ,-,-,-,-,
1011700400,N-,----NPF-,γενεαὶ,γενεαὶ,γενεαί,γενεά,those of the same time,-,-,-,
1011700500,P-,--------,ἀπὸ,ἀπὸ,ἀπό,ἀπό,from,da2,da2,da2,
1011700600,N-,----GSM-,Ἀβραὰμ,Ἀβραὰμ,Ἀβραάμ,Ἀβραάμ,Abraham,Abraamo3,Abraamo3,Abraamo3,
1011700700,P-,--------,ἕως,ἕως,ἕως,ἕως,until,fino4 a5,fino4 a5,fino4 a5,
1011700800,N-,----GSM-,Δαυὶδ,Δαυὶδ,Δαυίδ,Δαυίδ,-,Davide6,Davide6,Davide6,
1011700900,N-,----NPF-,γενεαὶ,γενεαὶ,γενεαί,γενεά,those of the same time,generazioni11,generazioni11,generazioni11,
1011701000,A-,----NPF-,"δεκατέσσαρες,",δεκατέσσαρες,δεκατέσσαρες,δεκατέσσαρες,fourteen,quattordici10,quattordici10,quattordici10,
1011701100,C-,--------,καὶ,καὶ,καί,καί,and,-,-,-,
1011701200,P-,--------,ἀπὸ,ἀπὸ,ἀπό,ἀπό,from,da,da,da,
1011701300,N-,----GSM-,Δαυὶδ,Δαυὶδ,Δαυίδ,Δαυίδ,-,Davide,Davide,Davide,
1011701400,P-,--------,ἕως,ἕως,ἕως,ἕως,until,fino,fino,fino,
1011701500,RA,----GSF-,τῆς,τῆς,τῆς,ὁ,-,alla,alla,alla,
1011701600,N-,----GSF-,μετοικεσίας,μετοικεσίας,μετοικεσίας,μετοικεσία,deportation,deportazione,deportazione,deportazione,
1011701700,N-,----GSF-,Βαβυλῶνος,Βαβυλῶνος,Βαβυλῶνος,Βαβυλών,Babylon,in Babilonia,in Babilonia,in Babilonia,
1011701800,N-,----NPF-,γενεαὶ,γενεαὶ,γενεαί,γενεά,those of the same time,generazioni2,generazioni2,generazioni2,
1011701900,A-,----NPF-,"δεκατέσσαρες,",δεκατέσσαρες,δεκατέσσαρες,δεκατέσσαρες,fourteen,quattordici1,quattordici1,quattordici1,
1011702000,C-,--------,καὶ,καὶ,καί,καί,and,e,e,e,
1011702100,P-,--------,ἀπὸ,ἀπὸ,ἀπό,ἀπό,from,dalla,dalla,dalla,
1011702200,RA,----GSF-,τῆς,τῆς,τῆς,ὁ,-,<,<,<,
1011702300,N-,----GSF-,μετοικεσίας,μετοικεσίας,μετοικεσίας,μετοικεσία,deportation,deportazione,deportazione,deportazione,
1011702400,N-,----GSF-,Βαβυλῶνος,Βαβυλῶνος,Βαβυλῶνος,Βαβυλών,Babylon,in Babilonia,in Babilonia,in Babilonia,
1011702500,P-,--------,ἕως,ἕως,ἕως,ἕως,until,fino a,fino a,fino a,
1011702600,RA,----GSM-,τοῦ,τοῦ,τοῦ,ὁ,-,>,>,>,
1011702700,N-,----GSM-,χριστοῦ,χριστοῦ,Χριστοῦ,Χριστός,Christ,Cristo,Cristo,Cristo,
1011702800,N-,----NPF-,γενεαὶ,γενεαὶ,γενεαί,γενεά,those of the same time,generazioni2,generazioni2,generazioni2,
1011702900,A-,----NPF-,δεκατέσσαρες.,δεκατέσσαρες,δεκατέσσαρες,δεκατέσσαρες,fourteen,quattordici1,quattordici1,quattordici1,
1011800100,RA,----GSM-,Τοῦ,Τοῦ,τοῦ,ὁ,-,di3,di3,di3,
1011800200,C-,--------,δὲ,δὲ,δέ,δέ,and,-,-,-,
1011800300,N-,----GSM-,Ἰησοῦ,Ἰησοῦ,Ἰησοῦ,Ἰησοῦς,Jesus,Gesù4,Gesù4,Gesù4,
1011800400,N-,----GSM-,χριστοῦ,χριστοῦ,Χριστοῦ,Χριστός,Christ,Cristo5,Cristo5,Cristo5,
1011800500,RA,----NSF-,ἡ,ἡ,ἡ,ὁ,-,La1,La1,La1,
1011800600,N-,----NSF-,γένεσις,γένεσις,γένεσις,γένεσις,be born,nascita2,nascita2,nascita2,
1011800700,D-,--------,οὕτως,οὕτως,οὕτω(ς),οὕτω(ς),-,in7 questo8 modo9,in7 questo8 modo9,in7 questo8 modo9,
1011800800,V-,3IAI-S--,ἦν.,ἦν,ἦν,εἰμί,-,avvenne6,avvenne6,avvenne6,
1011800900,V-,-APPGSF-,μνηστευθείσης,μνηστευθείσης,μνηστευθείσης,μνηστεύομαι,-,era13 stata14 promessa15 sposa16,era13 stata14 promessa15 sposa16,era13 stata14 promessa15 sposa16,
1011801000,RA,----GSF-,τῆς,τῆς,τῆς,ὁ,-,>,>,>,
1011801100,N-,----GSF-,μητρὸς,μητρὸς,μητρός,μήτηρ,mother,madre12,madre12,madre12,
1011801200,RP,----GSM-,αὐτοῦ,αὐτοῦ,αὐτοῦ,αὐτός,same,sua11,sua11,sua11,
1011801300,N-,----GSF-,Μαρίας,Μαρίας,Μαρίας,Μαρία,-,Maria10,Maria10,Maria10,
1011801400,RA,----DSM-,τῷ,τῷ,τῷ,ὁ,-,a,a,a,
1011801500,N-,----DSM-,"Ἰωσήφ,",Ἰωσήφ,Ἰωσήφ,Ἰωσήφ,Joseph,Giuseppe,Giuseppe,Giuseppe,
1011801600,D-,--------,πρὶν,πρὶν,πρίν,πρίν,before,{e} prima,{e} prima,{e} prima,
1011801700,C-,--------,ἢ,ἢ,ἤ,ἤ,or,che,che,che,
1011801800,V-,-AAN----,συνελθεῖν,συνελθεῖν,συνελθεῖν,συνέρχομαι,to gather together,fossero venuti a stare insieme,fossero venuti a stare insieme,fossero venuti a stare insieme,
1011801900,RP,----APM-,αὐτοὺς,αὐτοὺς,αὐτούς,αὐτός,himself,<,<,<,
1011802000,V-,3API-S--,εὑρέθη,εὑρέθη,εὑρέθη,εὑρίσκω,to learn the whereabouts of something,si trovò,si trovò,si trovò,
1011802100,P-,--------,ἐν,ἐν,ἐν,ἐν,inside,>,>,>,
1011802200,N-,----DSF-,γαστρὶ,γαστρὶ,γαστρί,γαστήρ,belly,incinta,incinta,incinta,
1011802300,V-,-PAPNSF-,ἔχουσα,ἔχουσα,ἔχουσα,ἔχω,-,<,<,<,
1011802400,P-,--------,ἐκ,ἐκ,ἐκ,ἐκ,-,per opera dello,per opera dello,per virtù dello,
1011802500,N-,----GSN-,πνεύματος,πνεύματος,πνεύματος,πνεῦμα,Spirit,Spirito,Spirito,Spirito,
1011802600,A-,----GSN-,ἁγίου.,ἁγίου,ἁγίου,ἅγιος,holy,Santo,Santo,Santo,
1011900100,N-,----NSM-,Ἰωσὴφ,Ἰωσὴφ,Ἰωσήφ,Ἰωσήφ,Joseph,Giuseppe,Giuseppe,Giuseppe,
1011900200,C-,--------,δὲ,δὲ,δέ,δέ,and,-,-,-,
1011900300,RA,----NSM-,ὁ,ὁ,ὁ,ὁ,-,>,>,>,
1011900400,N-,----NSM-,ἀνὴρ,ἀνὴρ,ἀνήρ,ἀνήρ,man,marito2,marito2,marito2,
1011900500,RP,----GSF-,"αὐτῆς,",αὐτῆς,αὐτῆς,αὐτός,same,suo1,suo1,suo1,
1011900600,A-,----NSM-,δίκαιος,δίκαιος,δίκαιος,δίκαιος,righteous,uomo5 giusto6,uomo5 giusto6,uomo4 giusto5,
1011900700,V-,-PAPNSM-,ὢν,ὢν,ὤν,εἰμί,-,{che3} era4,{che3} era4,essendo3,
1011900800,C-,--------,καὶ,καὶ,καί,καί,and,e,e,e,
1011900900,D-,--------,μὴ,μὴ,μή,μή,not,non,non,non,
1011901000,V-,-PAPNSM-,θέλων,θέλων,θέλων,θέλω,-,voleva,voleva,volendo,
1011901100,RP,----ASF-,αὐτὴν,αὐτὴν,αὐτήν,αὐτός,himself,>,>,>,
1011901200,V-,-AAN----,"δειγματίσαι,",δειγματίσαι,δειγματίσαι,δειγματίζω,to disgrace in public,esporla a infamia,esporla a infamia,esporla a infamia,
1011901300,V-,3API-S--,ἐβουλήθη,ἐβουλήθη,ἐβουλήθη,βούλομαι,to desire,si propose di,si propose di,si propose di,
1011901400,D-,--------,λάθρᾳ,λάθρᾳ,λάθρᾳ,λάθρᾳ,-,segretamente2,segretamente2,segretamente2,
1011901500,V-,-AAN----,ἀπολῦσαι,ἀπολῦσαι,ἀπολῦσαι,ἀπολύω,to let go away,lasciarla1,lasciarla1,lasciarla1,
1011901600,RP,----ASF-,αὐτήν.,αὐτήν,αὐτήν,αὐτός,himself,<,<,<,
1012000100,RD,----APN-,ταῦτα,ταῦτα,ταῦτα,οὗτος,-,queste4 cose5,queste4 cose5,queste4 cose5,
1012000200,C-,--------,δὲ,δὲ,δέ,δέ,and,Ma1,Ma1,Ma1,
1012000300,RP,----GSM-,αὐτοῦ,αὐτοῦ,αὐτοῦ,αὐτός,same,>,>,>,
1012000400,V-,-APPGSM-,ἐνθυμηθέντος,ἐνθυμηθέντος,ἐνθυμηθέντος,ἐνθυμέομαι,to think about,{mentre2} aveva3 nell'6 animo7,{mentre2} aveva3 nell'6 animo7,{mentre2} aveva3 nell'6 animo7,
1012000500,X-,--------,ἰδοὺ,ἰδοὺ,ἰδού,ἰδού,-,-,-,ecco che,
1012000600,N-,----NSM-,ἄγγελος,ἄγγελος,ἄγγελος,ἄγγελος,messenger,un angelo,un angelo,un angelo,
1012000700,N-,----GSM-,κυρίου,κυρίου,κυρίου,κύριος,Lord,del Signore,del Signore,del Signore,
1012000800,P-,--------,κατ’,κατ’,κατά,κατά,down,in3,in3,in3,
1012000900,N-,----ASN-,ὄναρ,ὄναρ,ὄναρ,ὄναρ,dream,sogno4,sogno4,sogno4,
1012001000,V-,3API-S--,ἐφάνη,ἐφάνη,ἐφάνη,φαίνω,to shine,apparve2,apparve2,apparve2,
1012001100,RP,----DSM-,αὐτῷ,αὐτῷ,αὐτῷ,αὐτός,same,gli1,gli1,gli1,
1012001200,V-,-PAPNSM-,λέγων·,λέγων,λέγων,λέγω,to say,dicendo,dicendo,dicendo,
1012001300,N-,----VSM-,Ἰωσὴφ,Ἰωσὴφ,Ἰωσήφ,Ἰωσήφ,Joseph,Giuseppe,Giuseppe,Giuseppe,
1012001400,N-,----NSM-,υἱὸς,υἱὸς,υἱός,υἱός,son,figlio,figlio,figlio,
1012001500,N-,----GSM-,"Δαυίδ,",Δαυίδ,Δαυίδ,Δαυίδ,-,di Davide,di Davide,di Davide,
1012001600,D-,--------,μὴ,μὴ,μή,μή,not,non,non,non,
1012001700,V-,2APS-S--,φοβηθῇς,φοβηθῇς,φοβηθῇς,φοβέομαι,-,temere di,temere di,temere di,
1012001800,V-,-AAN----,παραλαβεῖν,παραλαβεῖν,παραλαβεῖν,παραλαμβάνω,to take along,prendere con te,prendere con te,prendere con te,
1012001900,N-,----ASF-,Μαρίαν,Μαρίαν,Μαρίαν,Μαρία,-,Maria,Maria,Maria,
1012002000,RA,----ASF-,τὴν,τὴν,τήν,ὁ,-,>,>,>,
1012002100,N-,----ASF-,γυναῖκά,γυναῖκά,γυναῖκα,γυνή,woman,moglie2,moglie2,moglie2,
1012002200,RP,----GS--,"σου,",σου,σου,σύ,-,tua1,tua1,tua1,
1012002300,RA,----NSN-,τὸ,τὸ,τό,ὁ,-,ciò4 che5,ciò4 che5,ciò4 che5,
1012002400,C-,--------,γὰρ,γὰρ,γάρ,γάρ,for,perché3,perché3,perché3,
1012002500,P-,--------,ἐν,ἐν,ἐν,ἐν,inside,in,in,in,
1012002600,RP,----DSF-,αὐτῇ,αὐτῇ,αὐτῇ,αὐτός,same,lei,lei,lei,
1012002700,V-,-APPNSN-,γεννηθὲν,γεννηθὲν,γεννηθέν,γεννάω,to be the father of,è generato,è generato,è generato,
1012002800,P-,--------,ἐκ,ἐκ,ἐκ,ἐκ,-,dallo2,dallo2,dallo2,
1012002900,N-,----GSN-,πνεύματός,πνεύματός,πνεύματος,πνεῦμα,Spirit,Spirito3,Spirito3,Spirito3,
1012003000,V-,3PAI-S--,ἐστιν,ἐστιν,ἐστί(ν),εἰμί,-,viene1,viene1,è1,
1012003100,A-,----GSN-,ἁγίου·,ἁγίου,ἁγίου,ἅγιος,holy,Santo4,Santo4,Santo4,
1012100100,V-,3FMI-S--,τέξεται,τέξεται,τέξεται,τίκτω,to bear,Ella partorirà,Ella partorirà,Ella partorirà,
1012100200,C-,--------,δὲ,δὲ,δέ,δέ,and,-,-,-,
1012100300,N-,----ASM-,υἱὸν,υἱὸν,υἱόν,υἱός,son,un figlio,un figlio,un figlio,
1012100400,C-,--------,καὶ,καὶ,καί,καί,and,e,e,e,
1012100500,V-,2FAI-S--,καλέσεις,καλέσεις,καλέσεις,καλέω,to call,tu1 porrai3,tu1 porrai3,tu1 porrai3,
1012100600,RA,----ASN-,τὸ,τὸ,τό,ὁ,-,>,>,>,
1012100700,N-,----ASN-,ὄνομα,ὄνομα,ὄνομα,ὄνομα,name,nome4,nome4,nome4,
1012100800,RP,----GSM-,αὐτοῦ,αὐτοῦ,αὐτοῦ,αὐτός,same,gli2,gli2,gli2,
1012100900,N-,----ASM-,"Ἰησοῦν,",Ἰησοῦν,Ἰησοῦν,Ἰησοῦς,Jesus,Gesù,Gesù,Gesù,
1012101000,RP,----NSM-,αὐτὸς,αὐτὸς,αὐτός,αὐτός,same,{è2} lui3,{è2} lui3,{è2} lui3,
1012101100,C-,--------,γὰρ,γὰρ,γάρ,γάρ,for,perché1,perché1,perché1,
1012101200,V-,3FAI-S--,σώσει,σώσει,σώσει,σῴζω,-,{che} salverà,{che} salverà,{che} salverà,
1012101300,RA,----ASM-,τὸν,τὸν,τόν,ὁ,-,il,il,il,
1012101400,N-,----ASM-,λαὸν,λαὸν,λαόν,λαός,nation,popolo2,popolo2,popolo2,
1012101500,RP,----GSM-,αὐτοῦ,αὐτοῦ,αὐτοῦ,αὐτός,same,suo1,suo1,suo1,
1012101600,P-,--------,ἀπὸ,ἀπὸ,ἀπό,ἀπό,from,dai,dai,dai,
1012101700,RA,----GPF-,τῶν,τῶν,τῶν,ὁ,-,<,<,<,
1012101800,N-,----GPF-,ἁμαρτιῶν,ἁμαρτιῶν,ἁμαρτιῶν,ἁμαρτία,to sin,peccati2,peccati2,peccati2,
1012101900,RP,----GPM-,αὐτῶν.,αὐτῶν,αὐτῶν,αὐτός,same,loro1,loro1,loro1,
1012200100,RD,----NSN-,τοῦτο,τοῦτο,τοῦτο,οὗτος,-,ciò2,ciò2,ciò2,
1012200200,C-,--------,δὲ,δὲ,δέ,δέ,and,-,-,-,
1012200300,A-,----NSN-,ὅλον,ὅλον,ὅλον,ὅλος,whole,Tutto1,Tutto1,Tutto1,
1012200400,V-,3XAI-S--,γέγονεν,γέγονεν,γέγονε(ν),γίνομαι,to be formed,avvenne,avvenne,avvenne,
1012200500,C-,--------,ἵνα,ἵνα,ἵνα,ἵνα,in order to,affinché,affinché,affinché,
1012200600,V-,3APS-S--,πληρωθῇ,πληρωθῇ,πληρωθῇ,πληρόω,to fill,si adempisse,si adempisse,si adempisse,
1012200700,RA,----NSN-,τὸ,τὸ,τό,ὁ,-,quello che,quello che,quello che,
1012200800,V-,-APPNSN-,ῥηθὲν,ῥηθὲν,ῥηθέν,λέγω,to say,era stato detto,era stato detto,era stato detto,
1012200900,P-,--------,ὑπὸ,ὑπὸ,ὑπό,ὑπό,under,dal,dal,dal,
1012201000,N-,----GSM-,κυρίου,κυρίου,κυρίου,κύριος,Lord,Signore,Signore,Signore,
1012201100,P-,--------,διὰ,διὰ,διά,διά,through,per mezzo,per mezzo,per mezzo,
1012201200,RA,----GSM-,τοῦ,τοῦ,τοῦ,ὁ,-,del,del,del,
1012201300,N-,----GSM-,προφήτου,προφήτου,προφήτου,προφήτης,prophet,profeta,profeta,profeta,
1012201400,V-,-PAPGSM-,λέγοντος·,λέγοντος,λέγοντος,λέγω,to say,-,-,-,
1012300100,X-,--------,Ἰδοὺ,Ἰδοὺ,ἰδού,ἰδού,-,-,-,Ecco,
1012300200,RA,----NSF-,ἡ,ἡ,ἡ,ὁ,-,La,La,la,
1012300300,N-,----NSF-,παρθένος,παρθένος,παρθένος,παρθένος,virgin,vergine,vergine,vergine,
1012300400,P-,--------,ἐν,ἐν,ἐν,ἐν,inside,>,>,>,
1012300500,N-,----DSF-,γαστρὶ,γαστρὶ,γαστρί,γαστήρ,belly,incinta2,incinta2,incinta2,
1012300600,V-,3FAI-S--,ἕξει,ἕξει,ἕξει,ἔχω,-,sarà1,sarà1,sarà1,
1012300700,C-,--------,καὶ,καὶ,καί,καί,and,e,e,e,
1012300800,V-,3FMI-S--,τέξεται,τέξεται,τέξεται,τίκτω,to bear,partorirà,partorirà,partorirà,
1012300900,N-,----ASM-,"υἱόν,",υἱόν,υἱόν,υἱός,son,un figlio,un figlio,un figlio,
1012301000,C-,--------,καὶ,καὶ,καί,καί,and,-,-,-,
1012301100,V-,3FAI-P--,καλέσουσιν,καλέσουσιν,καλέσουσι(ν),καλέω,to call,sarà3 posto4,sarà3 posto4,sarà3 posto4,
1012301200,RA,----ASN-,τὸ,τὸ,τό,ὁ,-,>,>,>,
1012301300,N-,----ASN-,ὄνομα,ὄνομα,ὄνομα,ὄνομα,name,nome5,nome5,nome5,
1012301400,RP,----GSM-,αὐτοῦ,αὐτοῦ,αὐτοῦ,αὐτός,same,al1 quale2,al1 quale2,al1 quale2,
1012301500,N-,----ASM-,Ἐμμανουήλ·,Ἐμμανουήλ,Ἐμμανουήλ,Ἐμμανουήλ,Emmanuel,Emmanuele,Emmanuele,Emmanuele,
1012301600,RR,----NSN-,ὅ,ὅ,ὅ,ὅς,-,che,che,che,
1012301700,V-,3PAI-S--,ἐστιν,ἐστιν,ἐστί(ν),εἰμί,-,vuol2 dire3,vuol2 dire3,vuol2 dire3,
1012301800,V-,-PPPNSN-,μεθερμηνευόμενον,μεθερμηνευόμενον,μεθερμηνευόμενον,μεθερμηνεύω,to translate,tradotto1,tradotto1,interpretato1,
1012301900,P-,--------,Μεθ’,Μεθ’,μετά,μετά,with,con5,con5,con5,
1012302000,RP,----GP--,ἡμῶν,ἡμῶν,ἡμῶν,ἐγώ,-,noi6,noi6,noi6,
1012302100,RA,----NSM-,ὁ,ὁ,ὁ,ὁ,-,>,>,>,
1012302200,N-,----NSM-,θεός.,θεός,θεός,θεός,God,Dio4,Dio4,Dio4,
1012400100,V-,-APPNSM-,ἐγερθεὶς,ἐγερθεὶς,ἐγερθείς,ἐγείρω,to get up,destatosi2,destatosi2,destatosi3,
1012400200,C-,--------,δὲ,δὲ,δέ,δέ,and,-,-,E1,
1012400300,RA,----NSM-,ὁ,ὁ,ὁ,ὁ,-,>,>,>,
1012400400,N-,----NSM-,Ἰωσὴφ,Ἰωσὴφ,Ἰωσήφ,Ἰωσήφ,Joseph,Giuseppe1,Giuseppe1,Giuseppe2,
1012400500,P-,--------,ἀπὸ,ἀπὸ,ἀπό,ἀπό,from,dal,dal,dal,
1012400600,RA,----GSM-,τοῦ,τοῦ,τοῦ,ὁ,-,<,<,<,
1012400700,N-,----GSM-,ὕπνου,ὕπνου,ὕπνου,ὕπνος,to sleep,sonno,sonno,sonno,
1012400800,V-,3AAI-S--,ἐποίησεν,ἐποίησεν,ἐποίησε(ν),ποιέω,to do,fece,fece,fece,
1012400900,C-,--------,ὡς,ὡς,ὡς,ὡς,as,come,come,come,
1012401000,V-,3AAI-S--,προσέταξεν,προσέταξεν,προσέταξε(ν),προστάσσω,to order,aveva6 comandato7,aveva6 comandato7,aveva6 comandato7,
1012401100,RP,----DSM-,αὐτῷ,αὐτῷ,αὐτῷ,αὐτός,same,gli5,gli5,gli5,
1012401200,RA,----NSM-,ὁ,ὁ,ὁ,ὁ,-,l'1,l'1,l'1,
1012401300,N-,----NSM-,ἄγγελος,ἄγγελος,ἄγγελος,ἄγγελος,messenger,angelo2,angelo2,angelo2,
1012401400,N-,----GSM-,κυρίου,κυρίου,κυρίου,κύριος,Lord,del3 Signore4,del3 Signore4,del3 Signore4,
1012401500,C-,--------,καὶ,καὶ,καί,καί,and,e,e,-,
1012401600,V-,3AAI-S--,παρέλαβεν,παρέλαβεν,παρέλαβε(ν),παραλαμβάνω,to take along,prese con sé,prese con sé,prese con sé,
1012401700,RA,----ASF-,τὴν,τὴν,τήν,ὁ,-,>,>,>,
1012401800,N-,----ASF-,γυναῖκα,γυναῖκα,γυναῖκα,γυνή,woman,moglie2,moglie2,moglie2,
1012401900,RP,----GSM-,αὐτοῦ·,αὐτοῦ,αὐτοῦ,αὐτός,same,sua1,sua1,sua1,
1012500100,C-,--------,καὶ,καὶ,καί,καί,and,e,e,e,
1012500200,D-,--------,οὐκ,οὐκ,οὐ,οὐ,-,non,non,non,
1012500300,V-,3IAI-S--,ἐγίνωσκεν,ἐγίνωσκεν,ἐγίνωσκε(ν),γινώσκω,to know,ebbe1 rapporti4 coniugali5,ebbe1 rapporti4 coniugali5,ebbe1 rapporti4 coniugali5,
1012500400,RP,----ASF-,αὐτὴν,αὐτὴν,αὐτήν,αὐτός,himself,con2 lei3,con2 lei3,con2 lei3,
1012500500,P-,--------,ἕως,ἕως,ἕως,ἕως,until,finché,finché,finché,
1012500600,RR,----GSM-,οὗ,οὗ,οὗ,ὅς,-,non2,non2,non2,
1012500700,V-,3AAI-S--,ἔτεκεν,ἔτεκεν,ἔτεκε(ν),τίκτω,to bear,ella1 ebbe3 partorito4,ella1 ebbe3 partorito4,ella1 ebbe3 partorito4,
1012500800,N-,----ASM-,υἱόν·,υἱόν,υἱόν,υἱός,son,un figlio,un figlio,un figlio,
1012500900,C-,--------,καὶ,καὶ,καί,καί,and,e,e,-,
1012501000,V-,3AAI-S--,ἐκάλεσεν,ἐκάλεσεν,ἐκάλεσε(ν),καλέω,to call,pose2,pose2,pose3,
1012501100,RA,----ASN-,τὸ,τὸ,τό,ὁ,-,>,>,>,
1012501200,N-,----ASN-,ὄνομα,ὄνομα,ὄνομα,ὄνομα,name,nome3,nome3,nome4,
1012501300,RP,----GSM-,αὐτοῦ,αὐτοῦ,αὐτοῦ,αὐτός,same,gli1,gli1,al1 quale2,
1012501400,N-,----ASM-,Ἰησοῦν.,Ἰησοῦν,Ἰησοῦν,Ἰησοῦς,Jesus,Gesù,Gesù,Gesù,
1020100100,RA,----GSM-,Τοῦ,Τοῦ,τοῦ,ὁ,-,>>,>>,>>,
1020100200,C-,--------,δὲ,δὲ,δέ,δέ,and,-,-,-,
1020100300,N-,----GSM-,Ἰησοῦ,Ἰησοῦ,Ἰησοῦ,Ἰησοῦς,Jesus,Gesù,Gesù,Gesù2,
1020100400,V-,-APPGSM-,γεννηθέντος,γεννηθέντος,γεννηθέντος,γεννάω,to be the father of,era nato,era nato,Essendo1 nato3,
1020100500,P-,--------,ἐν,ἐν,ἐν,ἐν,inside,in,in,a,
1020100600,N-,----DSF-,Βηθλέεμ,Βηθλέεμ,Βηθλέεμ,Βηθλέεμ,-,Betlemme,Betlemme,Betlemme,
1020100700,RA,----GSF-,τῆς,τῆς,τῆς,ὁ,-,di,di,di,
1020100800,N-,----GSF-,Ἰουδαίας,Ἰουδαίας,Ἰουδαίας,Ἰουδαία,Judea,Giudea,Giudea,Giudea,
1020100900,P-,--------,ἐν,ἐν,ἐν,ἐν,inside,all',all',all',
1020101000,N-,----DPF-,ἡμέραις,ἡμέραις,ἡμέραις,ἡμέρα,day,epoca,epoca,epoca,
1020101100,N-,----GSM-,Ἡρῴδου,Ἡρῴδου,Ἡρῴδου,Ἡρῴδης,-,Erode3,Erode3,Erode3,
1020101200,RA,----GSM-,τοῦ,τοῦ,τοῦ,ὁ,-,del1,del1,del1,
1020101300,N-,----GSM-,"βασιλέως,",βασιλέως,βασιλέως,βασιλεύς,king,re2,re2,re2,
1020101400,X-,--------,ἰδοὺ,ἰδοὺ,ἰδού,ἰδού,-,-,-,-,
1020101500,N-,----NPM-,μάγοι,μάγοι,μάγοι,μάγος,a wise man and priest,Dei magi,Dei magi,dei magi,
1020101600,P-,--------,ἀπὸ,ἀπὸ,ἀπό,ἀπό,from,d',d',d',
1020101700,N-,----GPF-,ἀνατολῶν,ἀνατολῶν,ἀνατολῶν,ἀνατολή,to come up,Oriente,Oriente,Oriente,
1020101800,V-,3AMI-P--,παρεγένοντο,παρεγένοντο,παρεγένοντο,παραγίνομαι,to come,arrivarono,arrivarono,arrivarono,
1020101900,P-,--------,εἰς,εἰς,εἰς,εἰς,to,a,a,a,
1020102000,N-,----APN-,Ἱεροσόλυμα,Ἱεροσόλυμα,Ἱεροσόλυμα,Ἱεροσόλυμα,Jerusalem,Gerusalemme,Gerusalemme,Gerusalemme,
1020200100,V-,-PAPNPM-,λέγοντες·,λέγοντες,λέγοντες,λέγω,to say,dicendo-,dicendo-,dicendo-,
1020200200,D-,--------,Ποῦ,Ποῦ,ποῦ,ποῦ,where?,Dov',Dov',Dov',
1020200300,V-,3PAI-S--,ἐστιν,ἐστιν,ἐστί(ν),εἰμί,-,è,è,è,
1020200400,RA,----NSM-,ὁ,ὁ,ὁ,ὁ,-,che5,che5,che5,
1020200500,V-,-APPNSM-,τεχθεὶς,τεχθεὶς,τεχθείς,τίκτω,to bear,è6 nato7,è6 nato7,è6 nato7,
